2021-08-25/20:47:55		 hypothyroid_0211198_0102062111998.csv: File loaded successfully!!
2021-08-25/20:52:44		 hypothyroid_0211198_0102062112011.csv: File loaded successfully!!
2021-08-25/20:52:45		 hypothyroid_0211198_0102062112011.csv: File loaded successfully!!
2021-08-25/20:52:45		 hypothyroid_0211198_0102062112011.csv: File loaded successfully!!
2021-08-25/20:52:45		 hypothyroid_0211198_0102062112011.csv: File loaded successfully!!
2021-08-25/20:52:45		 hypothyroid_0211198_0102062112011.csv: File loaded successfully!!
2021-08-25/20:52:45		 hypothyroid_0211198_0102062112011.csv: File loaded successfully!!
2021-08-25/20:52:45		 hypothyroid_0211198_0102062112011.csv: File loaded successfully!!
2021-08-25/20:52:45		 hypothyroid_0211198_0102062112011.csv: File loaded successfully!!
2021-08-25/20:52:45		 hypothyroid_0211198_0102062112011.csv: File loaded successfully!!
2021-08-25/20:52:45		 hypothyroid_0211198_0102062112011.csv: File loaded successfully!!
2021-08-25/20:52:45		 hypothyroid_0211198_0102062112011.csv: File loaded successfully!!
2021-08-25/20:52:46		 hypothyroid_0211198_0102062112011.csv: File loaded successfully!!
2021-08-25/20:52:46		 hypothyroid_0211198_0102062112011.csv: File loaded successfully!!
2021-08-25/20:52:46		 hypothyroid_0211198_0102062112011.csv: File loaded successfully!!
2021-08-25/20:52:46		 hypothyroid_0211198_0102062112011.csv: File loaded successfully!!
2021-08-25/20:52:46		 hypothyroid_0211198_0102062112011.csv: File loaded successfully!!
2021-08-25/20:52:46		 hypothyroid_0211198_0102062112011.csv: File loaded successfully!!
2021-08-25/20:52:46		 hypothyroid_0211198_0102062112011.csv: File loaded successfully!!
2021-08-25/20:52:46		 hypothyroid_0211198_0102062112011.csv: File loaded successfully!!
2021-08-25/20:52:46		 hypothyroid_0211198_0102062112011.csv: File loaded successfully!!
2021-08-25/20:52:46		 hypothyroid_0211198_0102062112011.csv: File loaded successfully!!
2021-08-25/20:52:47		 hypothyroid_0211198_0102062112011.csv: File loaded successfully!!
2021-08-25/20:52:47		 hypothyroid_0211198_0102062112011.csv: File loaded successfully!!
2021-08-25/20:52:47		 hypothyroid_0211198_0102062112011.csv: File loaded successfully!!
2021-08-25/20:52:47		 hypothyroid_0211198_0102062112011.csv: File loaded successfully!!
2021-08-25/20:52:47		 hypothyroid_0211198_0102062112011.csv: File loaded successfully!!
2021-08-25/20:52:47		 hypothyroid_0211198_0102062112011.csv: File loaded successfully!!
2021-08-25/20:52:47		 hypothyroid_0211198_0102062112011.csv: File loaded successfully!!
2021-08-25/20:52:47		 hypothyroid_0211198_0102062112011.csv: File loaded successfully!!
2021-08-25/20:52:47		 hypothyroid_0211198_0102062112011.csv: File loaded successfully!!
2021-08-25/20:52:47		 hypothyroid_0211198_0102062112011.csv: File loaded successfully!!
2021-08-25/20:52:48		 hypothyroid_0211198_0102062112011.csv: File loaded successfully!!
2021-08-25/20:52:48		 hypothyroid_0211198_0102062112011.csv: File loaded successfully!!
2021-08-25/20:52:48		 hypothyroid_0211198_0102062112011.csv: File loaded successfully!!
2021-08-25/20:52:48		 hypothyroid_0211198_0102062112011.csv: File loaded successfully!!
2021-08-25/20:52:48		 hypothyroid_0211198_0102062112011.csv: File loaded successfully!!
2021-08-25/20:52:48		 hypothyroid_0211198_0102062112011.csv: File loaded successfully!!
2021-08-25/20:52:48		 hypothyroid_0211198_0102062112011.csv: File loaded successfully!!
2021-08-25/20:52:48		 hypothyroid_0211198_0102062112011.csv: File loaded successfully!!
2021-08-25/20:52:48		 hypothyroid_0211198_0102062112011.csv: File loaded successfully!!
2021-08-25/20:52:49		 hypothyroid_0211198_0102062112011.csv: File loaded successfully!!
2021-08-25/20:52:49		 hypothyroid_0211198_0102062112011.csv: File loaded successfully!!
2021-08-25/20:52:49		 hypothyroid_0211198_0102062112011.csv: File loaded successfully!!
2021-08-25/20:52:49		 hypothyroid_0211198_0102062112011.csv: File loaded successfully!!
2021-08-25/20:52:49		 hypothyroid_0211198_0102062112011.csv: File loaded successfully!!
2021-08-25/20:52:49		 hypothyroid_0211198_0102062112011.csv: File loaded successfully!!
2021-08-25/20:52:49		 hypothyroid_0211198_0102062112011.csv: File loaded successfully!!
2021-08-25/20:52:49		 hypothyroid_0211198_0102062112011.csv: File loaded successfully!!
2021-08-25/20:52:49		 hypothyroid_0211198_0102062112011.csv: File loaded successfully!!
2021-08-25/20:52:49		 hypothyroid_0211198_0102062112011.csv: File loaded successfully!!
2021-08-25/20:52:50		 hypothyroid_0211198_0102062112011.csv: File loaded successfully!!
2021-08-25/20:52:50		 hypothyroid_0211198_0102062112011.csv: File loaded successfully!!
2021-08-25/20:52:50		 hypothyroid_0211198_0102062112011.csv: File loaded successfully!!
2021-08-25/20:52:50		 hypothyroid_0211198_0102062112011.csv: File loaded successfully!!
2021-08-25/20:52:50		 hypothyroid_0211198_0102062112011.csv: File loaded successfully!!
2021-08-25/20:52:50		 hypothyroid_0211198_0102062112011.csv: File loaded successfully!!
2021-08-25/20:52:50		 hypothyroid_0211198_0102062112011.csv: File loaded successfully!!
2021-08-25/20:52:50		 hypothyroid_0211198_0102062112011.csv: File loaded successfully!!
2021-08-25/20:52:50		 hypothyroid_0211198_0102062112011.csv: File loaded successfully!!
2021-08-25/20:52:50		 hypothyroid_0211198_0102062112011.csv: File loaded successfully!!
2021-08-25/20:52:51		 hypothyroid_0211198_0102062112011.csv: File loaded successfully!!
2021-08-25/20:52:51		 hypothyroid_0211198_0102062112011.csv: File loaded successfully!!
2021-08-25/20:52:51		 hypothyroid_0211198_0102062112012.csv: File loaded successfully!!
2021-08-25/20:52:51		 hypothyroid_0211198_0102062112012.csv: File loaded successfully!!
2021-08-25/20:52:51		 hypothyroid_0211198_0102062112012.csv: File loaded successfully!!
2021-08-25/20:52:51		 hypothyroid_0211198_0102062112012.csv: File loaded successfully!!
2021-08-25/20:52:51		 hypothyroid_0211198_0102062112012.csv: File loaded successfully!!
2021-08-25/20:52:51		 hypothyroid_0211198_0102062112012.csv: File loaded successfully!!
2021-08-25/20:52:51		 hypothyroid_0211198_0102062112012.csv: File loaded successfully!!
2021-08-25/20:52:51		 hypothyroid_0211198_0102062112012.csv: File loaded successfully!!
2021-08-25/20:52:51		 hypothyroid_0211198_0102062112012.csv: File loaded successfully!!
2021-08-25/20:52:51		 hypothyroid_0211198_0102062112012.csv: File loaded successfully!!
2021-08-25/20:52:52		 hypothyroid_0211198_0102062112012.csv: File loaded successfully!!
2021-08-25/20:52:52		 hypothyroid_0211198_0102062112012.csv: File loaded successfully!!
2021-08-25/20:52:52		 hypothyroid_0211198_0102062112012.csv: File loaded successfully!!
2021-08-25/20:52:52		 hypothyroid_0211198_0102062112012.csv: File loaded successfully!!
2021-08-25/20:52:52		 hypothyroid_0211198_0102062112012.csv: File loaded successfully!!
2021-08-25/20:52:52		 hypothyroid_0211198_0102062112012.csv: File loaded successfully!!
2021-08-25/20:52:52		 hypothyroid_0211198_0102062112012.csv: File loaded successfully!!
2021-08-25/20:52:52		 hypothyroid_0211198_0102062112012.csv: File loaded successfully!!
2021-08-25/20:52:52		 hypothyroid_0211198_0102062112012.csv: File loaded successfully!!
2021-08-25/20:52:52		 hypothyroid_0211198_0102062112012.csv: File loaded successfully!!
2021-08-25/20:52:53		 hypothyroid_0211198_0102062112012.csv: File loaded successfully!!
2021-08-25/20:52:53		 hypothyroid_0211198_0102062112012.csv: File loaded successfully!!
2021-08-25/20:52:53		 hypothyroid_0211198_0102062112012.csv: File loaded successfully!!
2021-08-25/20:52:53		 hypothyroid_0211198_0102062112012.csv: File loaded successfully!!
2021-08-25/20:52:53		 hypothyroid_0211198_0102062112012.csv: File loaded successfully!!
2021-08-25/20:52:53		 hypothyroid_0211198_0102062112012.csv: File loaded successfully!!
2021-08-25/20:52:53		 hypothyroid_0211198_0102062112012.csv: File loaded successfully!!
2021-08-25/20:52:53		 hypothyroid_0211198_0102062112012.csv: File loaded successfully!!
2021-08-25/20:52:53		 hypothyroid_0211198_0102062112012.csv: File loaded successfully!!
2021-08-25/20:52:53		 hypothyroid_0211198_0102062112012.csv: File loaded successfully!!
2021-08-25/20:52:54		 hypothyroid_0211198_0102062112012.csv: File loaded successfully!!
2021-08-25/20:52:54		 hypothyroid_0211198_0102062112012.csv: File loaded successfully!!
2021-08-25/20:52:54		 hypothyroid_0211198_0102062112012.csv: File loaded successfully!!
2021-08-25/20:52:54		 hypothyroid_0211198_0102062112012.csv: File loaded successfully!!
2021-08-25/20:52:54		 hypothyroid_0211198_0102062112012.csv: File loaded successfully!!
2021-08-25/20:52:54		 hypothyroid_0211198_0102062112012.csv: File loaded successfully!!
2021-08-25/20:52:54		 hypothyroid_0211198_0102062112012.csv: File loaded successfully!!
2021-08-25/20:52:54		 hypothyroid_0211198_0102062112012.csv: File loaded successfully!!
2021-08-25/20:52:54		 hypothyroid_0211198_0102062112012.csv: File loaded successfully!!
2021-08-25/20:52:54		 hypothyroid_0211198_0102062112012.csv: File loaded successfully!!
2021-08-25/20:52:55		 hypothyroid_0211198_0102062112012.csv: File loaded successfully!!
2021-08-25/20:52:55		 hypothyroid_0211198_0102062112012.csv: File loaded successfully!!
2021-08-25/20:52:55		 hypothyroid_0211198_0102062112012.csv: File loaded successfully!!
2021-08-25/20:52:55		 hypothyroid_0211198_0102062112012.csv: File loaded successfully!!
2021-08-25/20:52:55		 hypothyroid_0211198_0102062112012.csv: File loaded successfully!!
2021-08-25/20:52:55		 hypothyroid_0211198_0102062112012.csv: File loaded successfully!!
2021-08-25/20:52:55		 hypothyroid_0211198_0102062112012.csv: File loaded successfully!!
2021-08-25/20:52:55		 hypothyroid_0211198_0102062112012.csv: File loaded successfully!!
2021-08-25/20:52:55		 hypothyroid_0211198_0102062112012.csv: File loaded successfully!!
2021-08-25/20:52:55		 hypothyroid_0211198_0102062112012.csv: File loaded successfully!!
2021-08-25/20:52:55		 hypothyroid_0211198_0102062112012.csv: File loaded successfully!!
2021-08-25/20:52:56		 hypothyroid_0211198_0102062112012.csv: File loaded successfully!!
2021-08-25/20:52:56		 hypothyroid_0211198_0102062112012.csv: File loaded successfully!!
2021-08-25/20:52:56		 hypothyroid_0211198_0102062112012.csv: File loaded successfully!!
2021-08-25/20:52:56		 hypothyroid_0211198_0102062112012.csv: File loaded successfully!!
2021-08-25/20:52:56		 hypothyroid_0211198_0102062112012.csv: File loaded successfully!!
2021-08-25/20:52:56		 hypothyroid_0211198_0102062112012.csv: File loaded successfully!!
2021-08-25/20:52:56		 hypothyroid_0211198_0102062112012.csv: File loaded successfully!!
2021-08-25/20:52:56		 hypothyroid_0211198_0102062112012.csv: File loaded successfully!!
2021-08-25/20:52:56		 hypothyroid_0211198_0102062112012.csv: File loaded successfully!!
2021-08-25/20:52:56		 hypothyroid_0211198_0102062112012.csv: File loaded successfully!!
2021-08-25/20:52:56		 hypothyroid_0211198_0102062112012.csv: File loaded successfully!!
2021-08-25/20:52:56		 hypothyroid_0211198_0102062112012.csv: File loaded successfully!!
2021-08-25/20:52:57		 hypothyroid_0211198_0102062112012.csv: File loaded successfully!!
2021-08-25/20:52:57		 hypothyroid_0211198_0102062112012.csv: File loaded successfully!!
2021-08-25/20:52:57		 hypothyroid_0211198_0102062112012.csv: File loaded successfully!!
2021-08-25/20:52:57		 hypothyroid_0211198_0102062112012.csv: File loaded successfully!!
2021-08-25/20:52:57		 hypothyroid_0211198_0102062112012.csv: File loaded successfully!!
2021-08-25/20:52:57		 hypothyroid_0211198_0102062112012.csv: File loaded successfully!!
2021-08-25/20:52:57		 hypothyroid_0211198_0102062112012.csv: File loaded successfully!!
2021-08-25/20:52:57		 hypothyroid_0211198_0102062112012.csv: File loaded successfully!!
2021-08-25/20:52:57		 hypothyroid_0211198_0102062112012.csv: File loaded successfully!!
2021-08-25/20:52:57		 hypothyroid_0211198_0102062112012.csv: File loaded successfully!!
2021-08-25/20:52:58		 hypothyroid_0211198_0102062112012.csv: File loaded successfully!!
2021-08-25/20:52:58		 hypothyroid_0211198_0102062112012.csv: File loaded successfully!!
2021-08-25/20:52:58		 hypothyroid_0211198_0102062112012.csv: File loaded successfully!!
2021-08-25/20:52:58		 hypothyroid_0211198_0102062112012.csv: File loaded successfully!!
2021-08-25/20:52:58		 hypothyroid_0211198_0102062112012.csv: File loaded successfully!!
2021-08-25/20:52:58		 hypothyroid_0211198_0102062112012.csv: File loaded successfully!!
2021-08-25/20:52:58		 hypothyroid_0211198_0102062112012.csv: File loaded successfully!!
2021-08-25/20:52:58		 hypothyroid_0211198_0102062112012.csv: File loaded successfully!!
2021-08-25/20:52:58		 hypothyroid_0211198_0102062112012.csv: File loaded successfully!!
2021-08-25/20:52:59		 hypothyroid_0211198_0102062112012.csv: File loaded successfully!!
2021-08-25/20:52:59		 hypothyroid_0211198_0102062112012.csv: File loaded successfully!!
2021-08-25/20:52:59		 hypothyroid_0211198_0102062112012.csv: File loaded successfully!!
2021-08-25/20:52:59		 hypothyroid_0211198_0102062112012.csv: File loaded successfully!!
2021-08-25/20:52:59		 hypothyroid_0211198_0102062112012.csv: File loaded successfully!!
2021-08-25/20:52:59		 hypothyroid_0211198_0102062112012.csv: File loaded successfully!!
2021-08-25/20:52:59		 hypothyroid_0211198_0102062112012.csv: File loaded successfully!!
2021-08-25/20:52:59		 hypothyroid_0211198_0102062112012.csv: File loaded successfully!!
2021-08-25/20:52:59		 hypothyroid_0211198_0102062112012.csv: File loaded successfully!!
2021-08-25/20:52:59		 hypothyroid_0211198_0102062112012.csv: File loaded successfully!!
2021-08-25/20:52:59		 hypothyroid_0211198_0102062112012.csv: File loaded successfully!!
2021-08-25/20:53:00		 hypothyroid_0211198_0102062112012.csv: File loaded successfully!!
2021-08-25/20:53:00		 hypothyroid_0211198_0102062112012.csv: File loaded successfully!!
2021-08-25/20:53:00		 hypothyroid_0211198_0102062112012.csv: File loaded successfully!!
2021-08-25/20:53:00		 hypothyroid_0211198_0102062112012.csv: File loaded successfully!!
2021-08-25/20:53:00		 hypothyroid_0211198_0102062112012.csv: File loaded successfully!!
2021-08-25/20:53:00		 hypothyroid_0211198_0102062112012.csv: File loaded successfully!!
2021-08-25/20:53:00		 hypothyroid_0211198_0102062112012.csv: File loaded successfully!!
2021-08-25/20:53:00		 hypothyroid_0211198_0102062112012.csv: File loaded successfully!!
2021-08-25/20:53:00		 hypothyroid_0211198_0102062112012.csv: File loaded successfully!!
2021-08-25/20:53:01		 hypothyroid_0211198_0102062112012.csv: File loaded successfully!!
2021-08-25/20:53:01		 hypothyroid_0211198_0102062112012.csv: File loaded successfully!!
2021-08-25/20:53:01		 hypothyroid_0211198_0102062112012.csv: File loaded successfully!!
2021-08-25/20:53:01		 hypothyroid_0211198_0102062112012.csv: File loaded successfully!!
2021-08-25/20:53:01		 hypothyroid_0211198_0102062112012.csv: File loaded successfully!!
2021-08-25/20:53:01		 hypothyroid_0211198_0102062112012.csv: File loaded successfully!!
2021-08-25/20:53:01		 hypothyroid_0211198_0102062112012.csv: File loaded successfully!!
2021-08-25/20:53:01		 hypothyroid_0211198_0102062112012.csv: File loaded successfully!!
2021-08-25/20:53:01		 hypothyroid_0211198_0102062112012.csv: File loaded successfully!!
2021-08-25/20:53:01		 hypothyroid_0211198_0102062112012.csv: File loaded successfully!!
2021-08-25/20:53:02		 hypothyroid_0211198_0102062112012.csv: File loaded successfully!!
2021-08-25/20:53:02		 hypothyroid_0211198_0102062112012.csv: File loaded successfully!!
2021-08-25/20:53:02		 hypothyroid_0211198_0102062112012.csv: File loaded successfully!!
2021-08-25/20:53:02		 hypothyroid_0211198_0102062112012.csv: File loaded successfully!!
2021-08-25/20:53:02		 hypothyroid_0211198_0102062112012.csv: File loaded successfully!!
2021-08-25/20:53:02		 hypothyroid_0211198_0102062112012.csv: File loaded successfully!!
2021-08-25/20:53:02		 hypothyroid_0211198_0102062112012.csv: File loaded successfully!!
2021-08-25/20:53:02		 hypothyroid_0211198_0102062112012.csv: File loaded successfully!!
2021-08-25/20:53:02		 hypothyroid_0211198_0102062112012.csv: File loaded successfully!!
2021-08-25/20:53:02		 hypothyroid_0211198_0102062112012.csv: File loaded successfully!!
2021-08-25/20:53:02		 hypothyroid_0211198_0102062112012.csv: File loaded successfully!!
2021-08-25/20:53:02		 hypothyroid_0211198_0102062112012.csv: File loaded successfully!!
2021-08-25/20:53:03		 hypothyroid_0211198_0102062112012.csv: File loaded successfully!!
2021-08-25/20:53:03		 hypothyroid_0211198_0102062112012.csv: File loaded successfully!!
2021-08-25/20:53:03		 hypothyroid_0211198_0102062112012.csv: File loaded successfully!!
2021-08-25/20:53:03		 hypothyroid_0211198_0102062112012.csv: File loaded successfully!!
2021-08-25/20:53:03		 hypothyroid_0211198_0102062112012.csv: File loaded successfully!!
2021-08-25/20:53:03		 hypothyroid_0211198_0102062112012.csv: File loaded successfully!!
2021-08-25/20:53:03		 hypothyroid_0211198_0102062112012.csv: File loaded successfully!!
2021-08-25/20:53:03		 hypothyroid_0211198_0102062112012.csv: File loaded successfully!!
2021-08-25/20:53:03		 hypothyroid_0211198_0102062112012.csv: File loaded successfully!!
2021-08-25/20:53:03		 hypothyroid_0211198_0102062112012.csv: File loaded successfully!!
2021-08-25/20:53:04		 hypothyroid_0211198_0102062112012.csv: File loaded successfully!!
2021-08-25/20:53:04		 hypothyroid_0211198_0102062112012.csv: File loaded successfully!!
2021-08-25/20:53:04		 hypothyroid_0211198_0102062112012.csv: File loaded successfully!!
2021-08-25/20:53:04		 hypothyroid_0211198_0102062112012.csv: File loaded successfully!!
2021-08-25/20:53:04		 hypothyroid_0211198_0102062112012.csv: File loaded successfully!!
2021-08-25/20:53:04		 hypothyroid_0211198_0102062112012.csv: File loaded successfully!!
2021-08-25/20:53:04		 hypothyroid_0211198_0102062112012.csv: File loaded successfully!!
2021-08-25/20:53:04		 hypothyroid_0211198_0102062112012.csv: File loaded successfully!!
2021-08-25/20:53:04		 hypothyroid_0211198_0102062112012.csv: File loaded successfully!!
2021-08-25/20:53:05		 hypothyroid_0211198_0102062112012.csv: File loaded successfully!!
2021-08-25/20:53:05		 hypothyroid_0211198_0102062112012.csv: File loaded successfully!!
2021-08-25/20:53:05		 hypothyroid_0211198_0102062112012.csv: File loaded successfully!!
2021-08-25/20:53:05		 hypothyroid_0211198_0102062112012.csv: File loaded successfully!!
2021-08-25/20:53:05		 hypothyroid_0211198_0102062112012.csv: File loaded successfully!!
2021-08-25/20:53:05		 hypothyroid_0211198_0102062112012.csv: File loaded successfully!!
2021-08-25/20:53:05		 hypothyroid_0211198_0102062112012.csv: File loaded successfully!!
2021-08-25/20:53:05		 hypothyroid_0211198_0102062112012.csv: File loaded successfully!!
2021-08-25/20:53:05		 hypothyroid_0211198_0102062112012.csv: File loaded successfully!!
2021-08-25/20:53:05		 hypothyroid_0211198_0102062112012.csv: File loaded successfully!!
2021-08-25/20:53:06		 hypothyroid_0211198_0102062112012.csv: File loaded successfully!!
2021-08-25/20:53:06		 hypothyroid_0211198_0102062112012.csv: File loaded successfully!!
2021-08-25/20:53:06		 hypothyroid_0211198_0102062112012.csv: File loaded successfully!!
2021-08-25/20:53:06		 hypothyroid_0211198_0102062112012.csv: File loaded successfully!!
2021-08-25/20:53:06		 hypothyroid_0211198_0102062112012.csv: File loaded successfully!!
2021-08-25/20:53:06		 hypothyroid_0211198_0102062112012.csv: File loaded successfully!!
2021-08-25/20:53:06		 hypothyroid_0211198_0102062112012.csv: File loaded successfully!!
2021-08-25/20:53:06		 hypothyroid_0211198_0102062112012.csv: File loaded successfully!!
2021-08-25/20:53:06		 hypothyroid_0211198_0102062112012.csv: File loaded successfully!!
2021-08-25/20:53:06		 hypothyroid_0211198_0102062112012.csv: File loaded successfully!!
2021-08-25/20:53:06		 hypothyroid_0211198_0102062112012.csv: File loaded successfully!!
2021-08-25/20:53:07		 hypothyroid_0211198_0102062112012.csv: File loaded successfully!!
2021-08-25/20:53:07		 hypothyroid_0211198_0102062112012.csv: File loaded successfully!!
2021-08-25/20:53:07		 hypothyroid_0211198_0102062112012.csv: File loaded successfully!!
2021-08-25/20:53:07		 hypothyroid_0211198_0102062112012.csv: File loaded successfully!!
2021-08-25/20:53:07		 hypothyroid_0211198_0102062112012.csv: File loaded successfully!!
2021-08-25/20:53:07		 hypothyroid_0211198_0102062112012.csv: File loaded successfully!!
2021-08-25/20:53:07		 hypothyroid_0211198_0102062112012.csv: File loaded successfully!!
2021-08-25/20:53:07		 hypothyroid_0211198_0102062112012.csv: File loaded successfully!!
2021-08-25/20:53:07		 hypothyroid_0211198_0102062112012.csv: File loaded successfully!!
2021-08-25/20:53:07		 hypothyroid_0211198_0102062112012.csv: File loaded successfully!!
2021-08-25/20:53:08		 hypothyroid_0211198_0102062112012.csv: File loaded successfully!!
2021-08-25/20:53:08		 hypothyroid_0211198_0102062112012.csv: File loaded successfully!!
2021-08-25/20:53:08		 hypothyroid_0211198_0102062112012.csv: File loaded successfully!!
2021-08-25/20:53:08		 hypothyroid_0211198_0102062112012.csv: File loaded successfully!!
2021-08-25/20:53:08		 hypothyroid_0211198_0102062112012.csv: File loaded successfully!!
2021-08-25/20:53:08		 hypothyroid_0211198_0102062112012.csv: File loaded successfully!!
2021-08-25/20:53:08		 hypothyroid_0211198_0102062112012.csv: File loaded successfully!!
2021-08-25/20:53:08		 hypothyroid_0211198_0102062112012.csv: File loaded successfully!!
2021-08-25/20:53:08		 hypothyroid_0211198_0102062112012.csv: File loaded successfully!!
2021-08-25/20:53:08		 hypothyroid_0211198_0102062112012.csv: File loaded successfully!!
2021-08-25/20:53:09		 hypothyroid_0211198_0102062112012.csv: File loaded successfully!!
2021-08-25/20:53:09		 hypothyroid_0211198_0102062112012.csv: File loaded successfully!!
2021-08-25/20:53:09		 hypothyroid_0211198_0102062112012.csv: File loaded successfully!!
2021-08-25/20:53:09		 hypothyroid_0211198_0102062112012.csv: File loaded successfully!!
2021-08-25/20:53:09		 hypothyroid_0211198_0102062112012.csv: File loaded successfully!!
2021-08-25/20:53:09		 hypothyroid_0211198_0102062112012.csv: File loaded successfully!!
2021-08-25/20:53:09		 hypothyroid_0211198_0102062112012.csv: File loaded successfully!!
2021-08-25/20:53:09		 hypothyroid_0211198_0102062112012.csv: File loaded successfully!!
2021-08-25/20:53:09		 hypothyroid_0211198_0102062112012.csv: File loaded successfully!!
2021-08-25/20:53:10		 hypothyroid_0211198_0102062112012.csv: File loaded successfully!!
2021-08-25/20:53:10		 hypothyroid_0211198_0102062112012.csv: File loaded successfully!!
2021-08-25/20:53:10		 hypothyroid_0211198_0102062112012.csv: File loaded successfully!!
2021-08-25/20:53:10		 hypothyroid_0211198_0102062112012.csv: File loaded successfully!!
2021-08-25/20:53:10		 hypothyroid_0211198_0102062112012.csv: File loaded successfully!!
2021-08-25/20:53:10		 hypothyroid_0211198_0102062112012.csv: File loaded successfully!!
2021-08-25/20:53:10		 hypothyroid_0211198_0102062112012.csv: File loaded successfully!!
2021-08-25/20:53:10		 hypothyroid_0211198_0102062112013.csv: File loaded successfully!!
2021-08-25/20:53:10		 hypothyroid_0211198_0102062112013.csv: File loaded successfully!!
2021-08-25/20:53:10		 hypothyroid_0211198_0102062112013.csv: File loaded successfully!!
2021-08-25/20:53:10		 hypothyroid_0211198_0102062112013.csv: File loaded successfully!!
2021-08-25/20:53:11		 hypothyroid_0211198_0102062112013.csv: File loaded successfully!!
2021-08-25/20:53:11		 hypothyroid_0211198_0102062112013.csv: File loaded successfully!!
2021-08-25/20:53:11		 hypothyroid_0211198_0102062112013.csv: File loaded successfully!!
2021-08-25/20:53:11		 hypothyroid_0211198_0102062112013.csv: File loaded successfully!!
2021-08-25/20:53:11		 hypothyroid_0211198_0102062112013.csv: File loaded successfully!!
2021-08-25/20:53:11		 hypothyroid_0211198_0102062112013.csv: File loaded successfully!!
2021-08-25/20:53:11		 hypothyroid_0211198_0102062112013.csv: File loaded successfully!!
2021-08-25/20:53:11		 hypothyroid_0211198_0102062112013.csv: File loaded successfully!!
2021-08-25/20:53:11		 hypothyroid_0211198_0102062112013.csv: File loaded successfully!!
2021-08-25/20:53:11		 hypothyroid_0211198_0102062112013.csv: File loaded successfully!!
2021-08-25/20:53:12		 hypothyroid_0211198_0102062112013.csv: File loaded successfully!!
2021-08-25/20:53:12		 hypothyroid_0211198_0102062112013.csv: File loaded successfully!!
2021-08-25/20:53:12		 hypothyroid_0211198_0102062112013.csv: File loaded successfully!!
2021-08-25/20:53:12		 hypothyroid_0211198_0102062112013.csv: File loaded successfully!!
2021-08-25/20:53:12		 hypothyroid_0211198_0102062112013.csv: File loaded successfully!!
2021-08-25/20:53:12		 hypothyroid_0211198_0102062112013.csv: File loaded successfully!!
2021-08-25/20:53:12		 hypothyroid_0211198_0102062112013.csv: File loaded successfully!!
2021-08-25/20:53:12		 hypothyroid_0211198_0102062112013.csv: File loaded successfully!!
2021-08-25/20:53:12		 hypothyroid_0211198_0102062112013.csv: File loaded successfully!!
2021-08-25/20:53:12		 hypothyroid_0211198_0102062112013.csv: File loaded successfully!!
2021-08-25/20:53:13		 hypothyroid_0211198_0102062112013.csv: File loaded successfully!!
2021-08-25/20:53:13		 hypothyroid_0211198_0102062112013.csv: File loaded successfully!!
2021-08-25/20:53:13		 hypothyroid_0211198_0102062112013.csv: File loaded successfully!!
2021-08-25/20:53:13		 hypothyroid_0211198_0102062112013.csv: File loaded successfully!!
2021-08-25/20:53:13		 hypothyroid_0211198_0102062112013.csv: File loaded successfully!!
2021-08-25/20:53:13		 hypothyroid_0211198_0102062112013.csv: File loaded successfully!!
2021-08-25/20:53:13		 hypothyroid_0211198_0102062112013.csv: File loaded successfully!!
2021-08-25/20:53:13		 hypothyroid_0211198_0102062112013.csv: File loaded successfully!!
2021-08-25/20:53:13		 hypothyroid_0211198_0102062112013.csv: File loaded successfully!!
2021-08-25/20:53:13		 hypothyroid_0211198_0102062112013.csv: File loaded successfully!!
2021-08-25/20:53:14		 hypothyroid_0211198_0102062112013.csv: File loaded successfully!!
2021-08-25/20:53:14		 hypothyroid_0211198_0102062112013.csv: File loaded successfully!!
2021-08-25/20:53:14		 hypothyroid_0211198_0102062112013.csv: File loaded successfully!!
2021-08-25/20:53:14		 hypothyroid_0211198_0102062112013.csv: File loaded successfully!!
2021-08-25/20:53:14		 hypothyroid_0211198_0102062112013.csv: File loaded successfully!!
2021-08-25/20:53:14		 hypothyroid_0211198_0102062112013.csv: File loaded successfully!!
2021-08-25/20:53:14		 hypothyroid_0211198_0102062112013.csv: File loaded successfully!!
2021-08-25/20:53:14		 hypothyroid_0211198_0102062112013.csv: File loaded successfully!!
2021-08-25/20:53:14		 hypothyroid_0211198_0102062112013.csv: File loaded successfully!!
2021-08-25/20:53:14		 hypothyroid_0211198_0102062112013.csv: File loaded successfully!!
2021-08-25/20:53:15		 hypothyroid_0211198_0102062112013.csv: File loaded successfully!!
2021-08-25/20:53:15		 hypothyroid_0211198_0102062112013.csv: File loaded successfully!!
2021-08-25/20:53:15		 hypothyroid_0211198_0102062112013.csv: File loaded successfully!!
2021-08-25/20:53:15		 hypothyroid_0211198_0102062112013.csv: File loaded successfully!!
2021-08-25/20:53:15		 hypothyroid_0211198_0102062112013.csv: File loaded successfully!!
2021-08-25/20:53:15		 hypothyroid_0211198_0102062112013.csv: File loaded successfully!!
2021-08-25/20:53:15		 hypothyroid_0211198_0102062112013.csv: File loaded successfully!!
2021-08-25/20:53:15		 hypothyroid_0211198_0102062112013.csv: File loaded successfully!!
2021-08-25/20:53:15		 hypothyroid_0211198_0102062112013.csv: File loaded successfully!!
2021-08-25/20:53:16		 hypothyroid_0211198_0102062112013.csv: File loaded successfully!!
2021-08-25/20:53:16		 hypothyroid_0211198_0102062112013.csv: File loaded successfully!!
